,title,genres,average_rating,domestic_gross,foreign_gross,year,total_gross
860,Bang Bang,Drama,7.6,"$2,500,000.00","$39,500,000.00",2014,"$42,000,000.00"
861,Bang Bang,"Action,Adventure,Comedy",5.5,"$2,500,000.00","$39,500,000.00",2014,"$42,000,000.00"
862,How I Ended This Summer,Drama,7.0,"$8,700.00","$614,000.00",2011,"$622,700.00"
863,Uncle Boonmee Who Can Recall His Past Lives,"Drama,Fantasy",6.7,"$184,000.00","$946,000.00",2011,"$1,130,000.00"
864,The Last Sentence,"Biography,Drama",6.1,"$62,500.00","$265,000.00",2014,"$327,500.00"
865,"If I Want to Whistle, I Whistle",Drama,7.2,"$12,100.00","$220,000.00",2011,"$232,100.00"
866,Special Treatment,"Comedy,Drama",5.6,"$8,900.00","$286,000.00",2011,"$294,900.00"
867,The Commuter,"Action,Mystery,Thriller",6.3,"$36,300,000.00","$83,600,000.00",2018,"$119,900,000.00"
868,Insidious,"Horror,Mystery,Thriller",6.9,"$54,000,000.00","$43,000,000.00",2011,"$97,000,000.00"
869,Act of Valor,"Action,Adventure,Drama",6.5,"$70,000,000.00","$11,300,000.00",2012,"$81,300,000.00"
870,Take This Waltz,"Comedy,Drama",6.6,"$1,200,000.00","$18,700,000.00",2012,"$19,900,000.00"
871,Lockout,"Action,Sci-Fi,Thriller",6.1,"$14,300,000.00","$17,900,000.00",2012,"$32,200,000.00"
872,The Innkeepers,"Drama,Horror,Mystery",5.5,"$78,400.00","$18,700,000.00",2012,"$18,778,400.00"
873,Norm of the North,"Adventure,Animation,Comedy",3.6,"$17,100,000.00","$18,700,000.00",2016,"$35,800,000.00"
874,Fast Five,"Action,Crime,Thriller",7.3,"$209,800,000.00","$416,300,000.00",2011,"$626,100,000.00"
875,Pawn Sacrifice,"Biography,Drama,Sport",7.0,"$2,400,000.00","$3,100,000.00",2015,"$5,500,000.00"
876,Soul Surfer,"Biography,Drama,Family",7.1,"$43,900,000.00","$3,200,000.00",2011,"$47,100,000.00"
877,This Means War,"Action,Comedy,Romance",6.3,"$54,800,000.00","$101,700,000.00",2012,"$156,500,000.00"
878,The Big Short,"Biography,Comedy,Drama",7.8,"$70,300,000.00","$63,200,000.00",2015,"$133,500,000.00"
879,The Woman in Black,"Drama,Fantasy,Horror",6.4,"$54,300,000.00","$73,400,000.00",2012,"$127,700,000.00"
880,Salinger,Documentary,6.7,"$584,000.00","$67,000.00",2013,"$651,000.00"
881,Z for Zachariah,"Drama,Sci-Fi,Thriller",6.0,"$121,000.00","$18,700,000.00",2015,"$18,821,000.00"
882,Contagion,"Action,Drama,Thriller",6.6,"$75,700,000.00","$59,800,000.00",2011,"$135,500,000.00"
883,New Year's Eve,"Comedy,Romance",5.7,"$54,500,000.00","$87,500,000.00",2011,"$142,000,000.00"
884,Safe House,"Action,Adventure,Crime",6.8,"$126,400,000.00","$81,700,000.00",2012,"$208,100,000.00"
885,The Princess of Montpensier,"Action,Drama,History",6.4,"$352,000.00","$6,400,000.00",2011,"$6,752,000.00"
886,Abduction,"Action,Mystery,Thriller",5.1,"$28,100,000.00","$54,000,000.00",2011,"$82,100,000.00"
887,Abduction,"Horror,Thriller",5.2,"$28,100,000.00","$54,000,000.00",2011,"$82,100,000.00"
888,Abduction,"Action,Comedy,Drama",3.0,"$28,100,000.00","$54,000,000.00",2011,"$82,100,000.00"
889,Abduction,"Action,Sci-Fi",6.1,"$28,100,000.00","$54,000,000.00",2011,"$82,100,000.00"
890,The Drop,"Crime,Drama",7.1,"$10,700,000.00","$7,900,000.00",2014,"$18,600,000.00"
891,The Eye of the Storm,Drama,6.3,"$83,600.00","$18,700,000.00",2012,"$18,783,600.00"
892,Heartbeats,"Drama,Romance",7.2,"$68,700.00","$520,000.00",2011,"$588,700.00"
893,Heartbeats,"Comedy,Drama,Music",5.4,"$68,700.00","$520,000.00",2011,"$588,700.00"
894,The Grey,"Action,Adventure,Drama",6.8,"$51,600,000.00","$25,700,000.00",2012,"$77,300,000.00"
895,Albert Nobbs,"Drama,Romance",6.7,"$3,000,000.00","$2,600,000.00",2012,"$5,600,000.00"
896,2 Days in New York,"Comedy,Drama,Romance",6.0,"$633,000.00","$1,000,000.00",2012,"$1,633,000.00"
897,Only God Forgives,"Crime,Drama",5.7,"$779,000.00","$9,900,000.00",2013,"$10,679,000.00"
898,Amour,"Drama,Romance",7.9,"$6,700,000.00","$13,100,000.00",2012,"$19,800,000.00"
899,ATM,"Horror,Thriller",4.7,"$3,000.00","$18,700,000.00",2012,"$18,703,000.00"
900,Prom,"Comedy,Drama,Family",5.4,"$10,100,000.00","$18,700,000.00",2011,"$28,800,000.00"
901,American Reunion,Comedy,6.7,"$57,000,000.00","$178,000,000.00",2012,"$235,000,000.00"
902,Frank,"Comedy,Drama,Music",7.0,"$645,000.00","$18,700,000.00",2014,"$19,345,000.00"
903,Frank,Drama,6.9,"$645,000.00","$18,700,000.00",2014,"$19,345,000.00"
904,The Monk,"Drama,Mystery,Thriller",5.8,"$13,500.00","$794,000.00",2013,"$807,500.00"
905,The Monk,Drama,7.2,"$13,500.00","$794,000.00",2013,"$807,500.00"
906,The Visit,"Comedy,Drama,Romance",8.3,"$65,200,000.00","$33,200,000.00",2015,"$98,400,000.00"
907,The Visit,"Horror,Mystery,Thriller",6.2,"$65,200,000.00","$33,200,000.00",2015,"$98,400,000.00"
908,The Woman in the Fifth,"Drama,Mystery,Thriller",5.4,"$114,000.00","$18,700,000.00",2012,"$18,814,000.00"
909,Midnight in Paris,"Comedy,Fantasy,Romance",7.7,"$56,800,000.00","$94,300,000.00",2011,"$151,100,000.00"
910,Effie Gray,"Biography,Drama,Romance",5.9,"$353,000.00","$18,700,000.00",2015,"$19,053,000.00"
911,Knuckle,"Biography,Documentary,Drama",6.8,"$2,600.00","$18,700,000.00",2011,"$18,702,600.00"
912,A Good Day to Die Hard,"Action,Thriller",5.3,"$67,300,000.00","$237,300,000.00",2013,"$304,600,000.00"
913,The Vow,"Drama,Romance",6.8,"$125,000,000.00","$71,100,000.00",2012,"$196,100,000.00"
914,Win Win,"Comedy,Drama,Sport",7.2,"$10,200,000.00","$652,000.00",2011,"$10,852,000.00"
915,Win Win,Comedy,6.0,"$10,200,000.00","$652,000.00",2011,"$10,852,000.00"
916,Zoolander 2,Comedy,4.7,"$28,800,000.00","$27,900,000.00",2016,"$56,700,000.00"
917,Better Living Through Chemistry,"Comedy,Drama",6.3,"$75,100.00","$18,700,000.00",2014,"$18,775,100.00"
918,Band Baaja Baaraat,"Comedy,Drama,Romance",7.2,"$43,800.00","$60,700.00",2010,"$104,500.00"
919,Abraham Lincoln: Vampire Hunter,"Action,Fantasy,Horror",5.9,"$37,500,000.00","$79,000,000.00",2012,"$116,500,000.00"
920,Rubber,"Comedy,Fantasy,Horror",5.8,"$100,000.00","$18,700,000.00",2011,"$18,800,000.00"
921,Kon-Tiki,"Adventure,History",7.2,"$1,500,000.00","$21,300,000.00",2013,"$22,800,000.00"
922,Headhunters,"Action,Crime,Thriller",7.6,"$1,200,000.00","$14,500,000.00",2012,"$15,700,000.00"
923,Margin Call,"Drama,Thriller",7.1,"$5,400,000.00","$14,200,000.00",2011,"$19,600,000.00"
924,The Foreigner,"Action,Thriller",7.0,"$34,400,000.00","$111,000,000.00",2017,"$145,400,000.00"
925,The Foreigner,"Comedy,Romance",6.8,"$34,400,000.00","$111,000,000.00",2017,"$145,400,000.00"
926,Alvin and the Chipmunks: Chipwrecked,"Adventure,Animation,Comedy",4.4,"$133,100,000.00","$209,600,000.00",2011,"$342,700,000.00"
927,J. Edgar,"Biography,Crime,Drama",6.6,"$37,300,000.00","$47,600,000.00",2011,"$84,900,000.00"
928,Jupiter Ascending,"Action,Adventure,Sci-Fi",5.3,"$47,400,000.00","$136,600,000.00",2015,"$184,000,000.00"
929,White Lion,"Drama,Family",6.7,"$1,400,000.00","$99,600.00",2010,"$1,499,600.00"
930,Dum Maaro Dum,"Action,Crime,Drama",6.2,"$564,000.00","$18,700,000.00",2011,"$19,264,000.00"
931,The Last Witch Hunter,"Action,Adventure,Fantasy",6.0,"$27,400,000.00","$119,600,000.00",2015,"$147,000,000.00"
932,The We and the I,Drama,6.1,"$42,200.00","$18,700,000.00",2013,"$18,742,200.00"
933,Goodbye First Love,"Drama,Romance",6.6,"$95,000.00","$18,700,000.00",2012,"$18,795,000.00"
934,Jackie,"Biography,Drama,History",6.7,"$14,000,000.00","$18,700,000.00",2016,"$32,700,000.00"
935,Jackie,Action,7.1,"$14,000,000.00","$18,700,000.00",2016,"$32,700,000.00"
936,Jackie,"Comedy,Drama",6.8,"$14,000,000.00","$18,700,000.00",2016,"$32,700,000.00"
937,We Are What We Are,"Drama,Horror",5.7,"$81,400.00","$18,700,000.00",2013,"$18,781,400.00"
938,We Are What We Are,"Drama,Horror,Thriller",5.9,"$81,400.00","$18,700,000.00",2013,"$18,781,400.00"
939,A Wrinkle in Time,"Adventure,Family,Fantasy",4.2,"$100,500,000.00","$32,200,000.00",2018,"$132,700,000.00"
940,Bleed for This,"Biography,Drama,Sport",6.8,"$5,100,000.00","$18,700,000.00",2016,"$23,800,000.00"
941,Free Birds,"Adventure,Animation,Comedy",5.9,"$55,800,000.00","$54,600,000.00",2013,"$110,400,000.00"
942,Think Like a Man,"Comedy,Romance",6.6,"$91,500,000.00","$4,500,000.00",2012,"$96,000,000.00"
943,30 Minutes or Less,"Action,Comedy,Crime",6.1,"$37,100,000.00","$3,500,000.00",2011,"$40,600,000.00"
944,Final Destination 5,Horror,5.9,"$42,600,000.00","$115,300,000.00",2011,"$157,900,000.00"
945,The Arbor,"Biography,Documentary,Drama",7.2,"$21,600.00","$105,000.00",2011,"$126,600.00"
946,ParaNorman,"Adventure,Animation,Comedy",7.0,"$56,000,000.00","$51,100,000.00",2012,"$107,100,000.00"
947,Little Birds,Drama,6.2,"$17,700.00","$18,700,000.00",2012,"$18,717,700.00"
948,North Sea Texas,"Drama,Romance",7.2,"$28,300.00","$16,700.00",2012,"$45,000.00"
949,Young Adult,"Comedy,Drama",6.3,"$16,300,000.00","$6,600,000.00",2011,"$22,900,000.00"
950,Mausam,"Drama,Romance,War",4.8,"$728,000.00","$18,700,000.00",2011,"$19,428,000.00"
951,The Journey,Family,6.4,"$155,000.00","$18,700,000.00",2017,"$18,855,000.00"
952,The Journey,"Adventure,Drama,Mystery",7.9,"$155,000.00","$18,700,000.00",2017,"$18,855,000.00"
953,The Journey,"Comedy,Drama,Family",7.5,"$155,000.00","$18,700,000.00",2017,"$18,855,000.00"
954,The Journey,Drama,6.6,"$155,000.00","$18,700,000.00",2017,"$18,855,000.00"
955,The Journey,"Drama,Thriller",6.3,"$155,000.00","$18,700,000.00",2017,"$18,855,000.00"
956,Gone,Documentary,6.5,"$11,700,000.00","$6,400,000.00",2012,"$18,100,000.00"
957,Gone,Thriller,5.1,"$11,700,000.00","$6,400,000.00",2012,"$18,100,000.00"
958,Gone,"Action,Adventure,Drama",5.9,"$11,700,000.00","$6,400,000.00",2012,"$18,100,000.00"
959,Gone,Drama,6.6,"$11,700,000.00","$6,400,000.00",2012,"$18,100,000.00"
960,Independence Day: Resurgence,"Action,Adventure,Sci-Fi",5.2,"$103,100,000.00","$286,500,000.00",2016,"$389,600,000.00"
961,Blackthorn,"Action,Adventure,Western",6.6,"$201,000.00","$423,000.00",2011,"$624,000.00"
962,Chasing Mavericks,"Biography,Drama,Sport",7.2,"$6,000,000.00",$600.00,2012,"$6,000,600.00"
963,Courageous,Drama,7.0,"$34,500,000.00","$18,700,000.00",2011,"$53,200,000.00"
964,Edge of Tomorrow,"Action,Sci-Fi",7.9,"$100,200,000.00","$270,300,000.00",2014,"$370,500,000.00"
965,Creed,Horror,6.6,"$109,800,000.00","$63,800,000.00",2015,"$173,600,000.00"
966,Creed,"Drama,Sport",7.6,"$109,800,000.00","$63,800,000.00",2015,"$173,600,000.00"
967,Creed,"Crime,Drama",5.8,"$109,800,000.00","$63,800,000.00",2015,"$173,600,000.00"
968,Friends with Benefits,"Comedy,Romance",6.6,"$55,800,000.00","$93,700,000.00",2011,"$149,500,000.00"
969,Shark Night 3D,"Horror,Thriller",4.0,"$18,900,000.00","$21,300,000.00",2011,"$40,200,000.00"
970,Intruders,"Fantasy,Horror,Thriller",5.4,"$69,100.00","$2,900,000.00",2012,"$2,969,100.00"
971,Intruders,"Comedy,Mystery,Thriller",6.6,"$69,100.00","$2,900,000.00",2012,"$2,969,100.00"
972,Intruders,"Crime,Drama,Thriller",4.8,"$69,100.00","$2,900,000.00",2012,"$2,969,100.00"
973,Intruders,"Drama,Horror,Thriller",5.7,"$69,100.00","$2,900,000.00",2012,"$2,969,100.00"
974,Johnny English Reborn,"Action,Adventure,Comedy",6.3,"$8,300,000.00","$151,800,000.00",2011,"$160,100,000.00"
975,Violet & Daisy,"Action,Comedy,Crime",6.1,"$17,200.00","$18,700,000.00",2013,"$18,717,200.00"
976,Grassroots,"Comedy,Drama",5.3,"$12,400.00","$18,700,000.00",2012,"$18,712,400.00"
977,The Intern,Drama,5.5,"$75,800,000.00","$118,800,000.00",2015,"$194,600,000.00"
978,The Intern,"Comedy,Drama",7.1,"$75,800,000.00","$118,800,000.00",2015,"$194,600,000.00"
979,Project X,Comedy,6.7,"$54,700,000.00","$48,000,000.00",2012,"$102,700,000.00"
980,Flowers,Drama,6.8,"$61,600.00","$18,700,000.00",2015,"$18,761,600.00"
981,Flowers,Drama,6.9,"$61,600.00","$18,700,000.00",2015,"$18,761,600.00"
982,Flowers,"Horror,Mystery,Thriller",5.6,"$61,600.00","$18,700,000.00",2015,"$18,761,600.00"
983,In Time,"Action,Crime,Drama",6.7,"$37,500,000.00","$136,400,000.00",2011,"$173,900,000.00"
984,Our Idiot Brother,"Comedy,Drama",6.4,"$24,800,000.00","$18,700,000.00",2011,"$43,500,000.00"
985,Ted,"Comedy,Fantasy",6.9,"$218,800,000.00","$330,600,000.00",2012,"$549,400,000.00"
986,"Love, Rosie","Comedy,Romance",7.2,"$20,400.00","$25,600,000.00",2015,"$25,620,400.00"
987,The Patience Stone,"Drama,War",7.1,"$149,000.00","$18,700,000.00",2013,"$18,849,000.00"
988,Client 9: The Rise and Fall of Eliot Spitzer,Documentary,7.4,"$189,000.00","$3,500.00",2010,"$192,500.00"
989,The Armstrong Lie,"Biography,Documentary,Sport",7.3,"$383,000.00","$18,700,000.00",2013,"$19,083,000.00"
990,A Screaming Man,Drama,6.7,"$9,900.00","$175,000.00",2011,"$184,900.00"
991,Jumping the Broom,"Comedy,Drama",5.7,"$37,300,000.00","$415,000.00",2011,"$37,715,000.00"
992,Inside Out,"Crime,Drama",4.6,"$356,500,000.00","$501,100,000.00",2015,"$857,600,000.00"
993,Inside Out,Family,7.3,"$356,500,000.00","$501,100,000.00",2015,"$857,600,000.00"
994,Inside Out,"Adventure,Animation,Comedy",8.2,"$356,500,000.00","$501,100,000.00",2015,"$857,600,000.00"
995,Inside Out,"Biography,Documentary,History",7.5,"$356,500,000.00","$501,100,000.00",2015,"$857,600,000.00"
996,Rampart,"Crime,Drama",5.8,"$973,000.00","$18,700,000.00",2012,"$19,673,000.00"
997,Armadillo,"Documentary,War",7.5,"$14,600.00","$2,000,000.00",2011,"$2,014,600.00"
998,Terraferma,Drama,6.8,"$20,000.00","$18,700,000.00",2013,"$18,720,000.00"
999,My Piece of the Pie,"Comedy,Drama",5.8,"$6,900.00","$18,700,000.00",2011,"$18,706,900.00"
1000,The Art of Getting By,"Drama,Romance",6.6,"$1,400,000.00","$18,700,000.00",2011,"$20,100,000.00"
1001,Inside Job,"Crime,Documentary",8.3,"$4,300,000.00","$3,600,000.00",2010,"$7,900,000.00"
1002,The Dictator,Comedy,6.4,"$59,700,000.00","$119,700,000.00",2012,"$179,400,000.00"
1003,"Life, Above All",Drama,7.1,"$134,000.00","$18,700,000.00",2011,"$18,834,000.00"
1004,"Life, Above All","Biography,Drama",5.6,"$134,000.00","$18,700,000.00",2011,"$18,834,000.00"
1005,My Joy,"Adventure,Drama",6.9,"$6,300.00","$18,700,000.00",2011,"$18,706,300.00"
1006,How to Train Your Dragon 2,"Action,Adventure,Animation",7.8,"$177,000,000.00","$444,500,000.00",2014,"$621,500,000.00"
1007,The Names of Love,"Comedy,Drama,Romance",7.2,"$514,000.00","$4,099,999.00",2011,"$4,613,999.00"
1008,Le Quattro Volte,Drama,7.2,"$153,000.00","$103,000.00",2011,"$256,000.00"
1009,The Double,"Action,Crime,Drama",5.9,"$138,000.00","$3,600,000.00",2011,"$3,738,000.00"
1010,The Double,"Comedy,Drama,Mystery",6.5,"$138,000.00","$3,600,000.00",2011,"$3,738,000.00"
1011,Wrath of the Titans,"Action,Adventure,Fantasy",5.7,"$83,700,000.00","$221,600,000.00",2012,"$305,300,000.00"
1012,Million Dollar Arm,"Biography,Drama,Sport",7.0,"$36,500,000.00","$2,800,000.00",2014,"$39,300,000.00"
1013,Here Comes the Boom,"Action,Comedy,Sport",6.4,"$45,300,000.00","$27,800,000.00",2012,"$73,100,000.00"
1014,The Dark Tower,"Action,Adventure,Fantasy",5.7,"$50,700,000.00","$62,500,000.00",2017,"$113,200,000.00"
1015,The Impossible,"Drama,History,Thriller",7.6,"$19,000,000.00","$161,300,000.00",2012,"$180,300,000.00"
1016,Vidal Sassoon: The Movie,Documentary,6.5,"$86,000.00","$38,600.00",2011,"$124,600.00"
1017,Diary of a Wimpy Kid: Rodrick Rules,"Comedy,Family",6.6,"$52,700,000.00","$19,700,000.00",2011,"$72,400,000.00"
1018,Super 8,"Mystery,Sci-Fi,Thriller",7.0,"$127,000,000.00","$133,100,000.00",2011,"$260,100,000.00"
1019,"Turn Me On, Dammit!","Comedy,Romance",6.3,"$126,000.00","$18,700,000.00",2012,"$18,826,000.00"
1020,I Wish,Drama,7.4,"$146,000.00","$1,400,000.00",2012,"$1,546,000.00"
1021,I Wish,Fantasy,8.2,"$146,000.00","$1,400,000.00",2012,"$1,546,000.00"
1022,Kick-Ass 2,"Action,Comedy,Crime",6.6,"$28,800,000.00","$32,000,000.00",2013,"$60,800,000.00"
1023,Mozart's Sister,"Biography,Drama,Music",6.4,"$708,000.00","$132,000.00",2011,"$840,000.00"
1024,Mental,"Comedy,Drama",6.2,"$17,700.00","$3,600,000.00",2013,"$3,617,700.00"
1025,Mental,"Action,Comedy,Drama",6.4,"$17,700.00","$3,600,000.00",2013,"$3,617,700.00"
1026,My Week with Marilyn,"Biography,Drama",7.0,"$14,600,000.00","$20,500,000.00",2011,"$35,100,000.00"
1027,The Age of Adaline,"Drama,Fantasy,Romance",7.2,"$42,600,000.00","$23,000,000.00",2015,"$65,600,000.00"
1028,The Artist,"Comedy,Drama,Romance",7.9,"$44,700,000.00","$88,800,000.00",2011,"$133,500,000.00"
1029,The Artist,Thriller,6.8,"$44,700,000.00","$88,800,000.00",2011,"$133,500,000.00"
1030,Wanderlust,"Comedy,Romance",5.6,"$17,500,000.00","$4,200,000.00",2012,"$21,700,000.00"
1031,The Decoy Bride,"Comedy,Drama,Romance",6.2,$800.00,"$18,700,000.00",2012,"$18,700,800.00"
1032,Colombiana,"Action,Drama,Thriller",6.4,"$36,700,000.00","$24,300,000.00",2011,"$61,000,000.00"
1033,Freeheld,"Biography,Drama,Romance",6.5,"$573,000.00","$18,700,000.00",2015,"$19,273,000.00"
1034,The Tall Man,"Crime,Drama,Horror",5.9,"$1,400,000.00","$5,200,000.00",2012,"$6,600,000.00"
1035,The Tall Man,Documentary,7.1,"$1,400,000.00","$5,200,000.00",2012,"$6,600,000.00"
1036,The Perks of Being a Wallflower,Drama,8.0,"$17,700,000.00","$15,600,000.00",2012,"$33,300,000.00"
1037,Universal Soldier: Day of Reckoning,"Action,Horror,Mystery",5.1,"$5,500.00","$364,000.00",2012,"$369,500.00"
1038,Our Children,Drama,6.8,"$23,200.00","$18,700,000.00",2013,"$18,723,200.00"
1039,Their Finest,"Comedy,Drama,Romance",6.8,"$3,600,000.00","$18,700,000.00",2017,"$22,300,000.00"
1040,Grudge Match,"Comedy,Drama,Sport",6.4,"$29,800,000.00","$15,100,000.00",2013,"$44,900,000.00"
1041,Polisse,"Crime,Drama",7.3,"$211,000.00","$20,200,000.00",2012,"$20,411,000.00"
1042,Fun Size,"Adventure,Comedy",5.4,"$9,400,000.00","$2,000,000.00",2012,"$11,400,000.00"
1043,The Revenant,"Action,Adventure,Biography",8.0,"$183,600,000.00","$349,300,000.00",2015,"$532,900,000.00"
1044,The Revenant,Horror,6.0,"$183,600,000.00","$349,300,000.00",2015,"$532,900,000.00"
1045,Life of Crime,"Comedy,Crime",5.8,"$265,000.00","$18,700,000.00",2014,"$18,965,000.00"
1046,Chicken with Plums,"Comedy,Drama",7.0,"$254,000.00","$1,200,000.00",2012,"$1,454,000.00"
1047,Pacific Rim,"Action,Adventure,Sci-Fi",6.9,"$101,800,000.00","$309,200,000.00",2013,"$411,000,000.00"
1048,Pixels,"Action,Comedy",4.6,"$78,700,000.00","$166,100,000.00",2015,"$244,800,000.00"
1049,Pixels,"Action,Comedy,Sci-Fi",5.6,"$78,700,000.00","$166,100,000.00",2015,"$244,800,000.00"
1050,"Happy, Happy","Comedy,Drama",6.5,"$45,200.00","$18,700,000.00",2011,"$18,745,200.00"
1051,Cave of Forgotten Dreams,"Documentary,History",7.4,"$5,300,000.00","$1,200,000.00",2011,"$6,500,000.00"
1052,All Eyez on Me,"Biography,Drama,Music",5.8,"$44,900,000.00","$18,700,000.00",2017,"$63,600,000.00"
1053,Vampires Suck,Comedy,3.4,"$36,700,000.00","$43,900,000.00",2010,"$80,600,000.00"
1054,Anchor Baby,"Drama,Thriller",7.0,"$15,800.00","$161,000.00",2011,"$176,800.00"
1055,The Green Wave,Documentary,7.6,"$1,400,000.00","$70,100.00",2012,"$1,470,100.00"
1056,Damsels in Distress,"Comedy,Drama,Romance",5.7,"$1,000,000.00","$18,700,000.00",2012,"$19,700,000.00"
1057,Mirror Mirror,"Adventure,Comedy,Drama",5.6,"$64,900,000.00","$118,100,000.00",2012,"$183,000,000.00"
1058,I Hate Luv Storys,"Comedy,Drama,Romance",5.7,"$848,000.00","$14,900,000.00",2010,"$15,748,000.00"
1059,Ice Age: Continental Drift,"Adventure,Animation,Comedy",6.6,"$161,300,000.00","$715,900,000.00",2012,"$877,200,000.00"
1060,Sarah's Key,"Drama,War",7.5,"$7,700,000.00","$13,400,000.00",2011,"$21,100,000.00"
1061,Now You See Me,"Crime,Mystery,Thriller",7.3,"$117,700,000.00","$234,000,000.00",2013,"$351,700,000.00"
1062,Now You See Me,"Drama,Horror,Thriller",7.0,"$117,700,000.00","$234,000,000.00",2013,"$351,700,000.00"
1063,The Sapphires,"Biography,Comedy,Drama",7.0,"$2,500,000.00","$18,000,000.00",2013,"$20,500,000.00"
1064,All Together,"Comedy,Drama",6.7,"$43,200.00","$7,200,000.00",2012,"$7,243,200.00"
1065,Entourage,Comedy,6.6,"$32,400,000.00","$16,900,000.00",2015,"$49,300,000.00"
1066,Hannah Arendt,"Biography,Drama",7.1,"$717,000.00","$18,700,000.00",2013,"$19,417,000.00"
1067,Take Shelter,"Drama,Horror,Thriller",7.4,"$1,700,000.00","$1,400,000.00",2011,"$3,100,000.00"
1068,Ready Player One,"Action,Adventure,Sci-Fi",7.5,"$137,700,000.00","$445,200,000.00",2018,"$582,900,000.00"
1069,Soldiers of Fortune,"Action,Thriller",4.3,"$38,900.00","$1,500,000.00",2012,"$1,538,900.00"
1070,Trolls,"Adventure,Animation,Comedy",6.5,"$153,700,000.00","$193,200,000.00",2016,"$346,900,000.00"
1071,360,"Drama,Thriller",6.2,"$100,000.00","$1,600,000.00",2012,"$1,700,000.00"
1072,Klown,Comedy,7.2,"$68,800.00","$12,400,000.00",2012,"$12,468,800.00"
1073,Breathing,Drama,7.0,"$4,600.00","$803,000.00",2012,"$807,600.00"
1074,Stoker,"Drama,Thriller",6.8,"$1,700,000.00","$10,400,000.00",2013,"$12,100,000.00"
1075,Wagner & Me,"Biography,Documentary,History",7.0,"$37,700.00","$41,000.00",2012,"$78,700.00"
1076,Detachment,Drama,7.7,"$72,700.00","$18,700,000.00",2012,"$18,772,700.00"
1077,Sleepless Night,"Action,Crime,Thriller",6.7,"$3,400.00","$18,700,000.00",2012,"$18,703,400.00"
1078,Sleepless Night,Drama,6.8,"$3,400.00","$18,700,000.00",2012,"$18,703,400.00"
1079,Welcome to the Punch,"Action,Crime,Thriller",6.1,"$9,700.00","$18,700,000.00",2013,"$18,709,700.00"
1080,Circumstance,Drama,5.9,"$454,000.00","$18,700,000.00",2011,"$19,154,000.00"
1081,Girl on a Bicycle,"Comedy,Drama,Romance",6.2,"$91,400.00","$18,700,000.00",2014,"$18,791,400.00"
1082,Inferno,Thriller,6.3,"$34,300,000.00","$185,700,000.00",2016,"$220,000,000.00"
1083,Inferno,"Action,Adventure,Crime",6.2,"$34,300,000.00","$185,700,000.00",2016,"$220,000,000.00"
1084,Inferno,Drama,6.3,"$34,300,000.00","$185,700,000.00",2016,"$220,000,000.00"
1085,Flying Swords of Dragon Gate,"Action,Adventure",6.0,"$170,000.00","$18,700,000.00",2012,"$18,870,000.00"
1086,Vampire Academy,"Action,Comedy,Drama",5.5,"$7,800,000.00","$7,600,000.00",2014,"$15,400,000.00"
1087,Life in a Day,"Documentary,Drama",7.7,"$253,000.00","$18,700,000.00",2011,"$18,953,000.00"
